transaction_id,window,label,task,variant,run_tag,model,prompt_version,company_name,n_headlines_total,n_headlines_sent,n_edgar_filings,window_end_month,latency_s,input_tokens,output_tokens,cost_usd,finish_reason,refusal,parse_ok,error,llm_ma_rumor_intensity,llm_strategic_alternatives_review,llm_activist_pressure,llm_management_instability,llm_financial_distress,llm_undervaluation_narrative,llm_sector_consolidation_wave,llm_regulatory_antitrust_attention,llm_divestiture_restructuring,llm_growth_expansion_tone,llm_acquisition_likelihood,llm_headline_information_quality,llm_dominant_theme,llm_recognized_company,llm_recognized_deal,llm_evidence_quotes,llm_rationale,label_int
SPTRD2178014,baseline,0,extract,unmasked,r2,openai/gpt-4o-mini,v1,AOL Inc.,0,0,2,2025-04,1.92,940,138,0.000224,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,1,0,[],The absence of headlines provides no evidence for any M&A-precursor signals during this period.,0
SPTRD2178014,pre,1,extract,unmasked,r2,openai/gpt-4o-mini,v1,AOL Inc.,0,0,7,2025-10,1.98,933,143,0.000226,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,1,0,[],"With no headlines available, there are no signals of M&A activity or related themes, resulting in all scores being zero.",1
SPTRD2183989,baseline,0,extract,unmasked,r2,openai/gpt-4o-mini,v1,"OneOncology, LLC",0,0,1,2025-06,2.38,935,136,0.000222,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,1,0,[],No headlines indicate any significant M&A precursors or related activities during the period.,0
SPTRD2195452,baseline,0,extract,unmasked,r2,openai/gpt-4o-mini,v1,JFB Construction Holdings,1,1,1,2025-08,2.05,981,142,0.000232,stop,0,1,,0,0,0,0,0,0,0,0,0,6,5,6,other,0,0,[],"The headlines indicate active business operations, suggesting growth potential but lack any direct signals for M&A activity or financial distress.",0
SPTRD2195452,pre,1,extract,unmasked,r2,openai/gpt-4o-mini,v1,JFB Construction Holdings,0,0,2,2026-02,2.06,935,141,0.000225,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines available, there is no evidence to support any signals related to M&A activity or company performance.",1
SPTRD2195668,baseline,0,extract,unmasked,r2,openai/gpt-4o-mini,v1,"MWI Veterinary Supply, Inc.",0,0,3,2025-08,1.94,936,138,0.000223,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,1,0,[],"With no headlines available, there are no signals indicating M&A activity or other related company developments.",0
SPTRD2196414,pre,1,extract,unmasked,r2,openai/gpt-4o-mini,v1,"Veris Residential, Inc.",0,0,1,2026-02,2.0,935,141,0.000225,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,1,0,[],"With no headlines available during this period, there are no signals indicating M&A precursors for Veris Residential.",1
SPTRD2195668,pre,1,extract,unmasked,r2,openai/gpt-4o-mini,v1,"MWI Veterinary Supply, Inc.",0,0,2,2026-02,3.33,936,142,0.000226,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,1,0,[],"With no available headlines, there are no discernible signals for M&A activity or any other significant business developments.",1
SPTRD2196414,baseline,0,extract,unmasked,r2,openai/gpt-4o-mini,v1,"Veris Residential, Inc.",0,0,5,2025-08,2.58,935,144,0.000227,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,1,0,[],"Without any available headlines or specific information, all signals score zero as there are no indicators of M&A activity or company performance.",0
SPTRD1775170,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,Freshly Inc.*,0,0,19,2020-04,2.31,941,142,0.003772,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"No headlines or relevant information available, resulting in a complete inability to assess any M&A-precursor signals.",0
SPTRD1764224,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,Kensington Capital Acquisition Corp.*,4,4,0,2020-08,2.35,1058,166,0.004305,stop,0,1,,0,0,0,0,0,0,0,0,0,5,1,2,macro_sector,0,0,"[""Kensington Capital Acquisition Corp . Announces Pricing of Upsized $200 , 000 , 000 Initial Public Offering""]","The headlines mainly focus on the IPO and trading activities of Kensington Acquisition, indicating growth rather than M&A signals.",1
SPTRD1775170,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,Freshly Inc.*,0,0,22,2020-10,2.6,934,147,0.003805,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"Without any headlines or additional text, there is no evidence to score any M&A precursor signals or infer a dominant theme for this period.",1
SPTRD1788599,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,"Gainsight, Inc.*",29,29,0,2020-05,3.2,1660,213,0.00628,stop,0,1,,0,0,0,0,2,0,0,0,0,5,10,2,product,0,0,"[""Gainsight CEO Nick Mehta prefers a human - first approach for company and customer success"", ""Gainsight Unveils The Gainsight Horizon Experience - A Simple , Intuitive and Beautiful Product Experience"", ""Gainsight Announces First Complete Customer Success Ecosystem , Gainsight Sightline""]","There is no evidence of M&A rumors or strategic reviews, but the focus on product expansion and customer success indicates possible growth efforts; the overall context of industry downturn potentially raises acquisition likelihood.",0
SPTRD1789364,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,Vesper Healthcare Acquisition Corp.,0,0,2,2020-12,1.72,936,142,0.00376,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,1,0,[],"No headlines are available for the period, so there is insufficient information to assess any M&A-precursor signals.",1
SPTRD1788753,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,SEACOR Holdings Inc.*,16,16,3,2020-11,2.92,1360,220,0.0056,stop,0,1,,0,0,0,0,0,0,2,0,0,1,10,2,macro_sector,0,0,"[""SEACOR HOLDINGS INC . COMPLETES REDEMPTION OF 3 % CONVERTIBLE NOTES DUE 2028"", ""4 Small - Cap Energy Stocks With Healthier Balance Sheets"", ""SEACOR Marine Forms New Sustainability Council to Lead Enhanced ESG Program""]","Sparse headlines provide little specific M&A precursors for SEACOR, with minor mentions of sector activity but no direct M&A rumors or financial distress signals; overall, the sector and strategic moves slightly suggestive of M&A readiness.",1
SPTRD1788599,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,"Gainsight, Inc.*",17,17,1,2020-11,3.82,1445,190,0.005513,stop,0,1,,0,0,0,0,0,0,0,0,0,2,5,2,product,0,0,"[""Gainsight : and SV Academy , supported by Insight Partners , Launch Program to Expand Equal Opportunities in Customer Success"", ""LeanIX Commits to Job Training and Wage Growth With Charter Sponsorship of CS YOU Program""]","The headlines focus on product and partnership launches, with no direct M&A signals, but some activities suggest a moderate level of corporate dynamism.",1
SPTRD1788753,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,SEACOR Holdings Inc.*,37,37,8,2020-06,3.84,1971,191,0.006837,stop,0,1,,0,0,0,2,4,3,4,0,3,3,25,7,distress,0,0,"[""The Executive Chairman and CEO of SEACOR Holdings ( NYSE : CKH ) is Buying Shares"", ""SEACOR Reports First Quarter Loss"", ""SEACOR Holdings Announces Appointment of New Board Member""]","The period is marked by financial distress due to losses and share price drops, with some leadership changes and minor divestitures, suggesting moderate acquisition likelihood.",0
SPTRD1792184,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,HMS Holdings Corp.*,0,0,11,2020-06,1.74,933,145,0.003782,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines available, there is no evidence to assess any M&A signals, leading to scores of zero across all dimensions.",0
SPTRD1792184,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,HMS Holdings Corp.*,0,0,13,2020-12,2.18,940,150,0.00385,stop,0,1,,0,0,0,0,0,0,0,0,0,0,10,0,other,0,0,[],"The lack of headlines suggests no public signals of M&A activity, but multiple SEC filings, especially DEFM14A, strongly imply significant deal-related actions.",1
SPTRD1800374,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,Great American Life Insurance Company,0,0,4,2020-07,1.87,937,139,0.003733,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"No news headlines are available for this period, providing no basis for detecting M&A precursor signals.",0
SPTRD1800374,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,Great American Life Insurance Company,0,0,5,2021-01,2.0,937,142,0.003762,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,1,0,[],"No headlines are available, making it impossible to assess any specific signals or themes for this company during this period.",1
SPTRD1802206,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,"CoreLogic, Inc.*",33,33,9,2020-08,2.34,1611,195,0.005978,stop,0,1,,4,0,7,3,2,1,5,0,0,0,55,5,ma_speculation,0,0,"[""CoreLogic Bidders Seek Shareholder Support to Replace Nine Directors"", ""The Battle for CoreLogic Is Heating Up"", ""Activist teams up with potential acquirer to pressure real - estate data company CoreLogic""]","Increased M&A speculation around CoreLogic due to activist pressure and reports of a battle for control, along with sector consolidation rumors, suggest a moderate likelihood of acquisition.",0
SPTRD1802206,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,"CoreLogic, Inc.*",0,0,7,2021-01,2.03,941,150,0.003853,stop,0,1,,0,0,0,0,0,0,0,0,0,0,10,0,other,1,1,[],"Despite the absence of headlines, the presence of multiple 8-K filings and a DEFM14A suggests potential significant corporate events, raising acquisition likelihood.",1
SPTRD1804619,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,Born Inc.,0,0,68,2020-08,1.87,940,145,0.0038,stop,0,1,,0,0,0,0,0,0,0,0,0,0,5,0,other,0,0,[],"With no headlines, the high number of SEC 8-K filings suggests potential business activity, but details and context are lacking.",0
SPTRD1804619,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,Born Inc.,0,0,68,2021-02,1.8,940,140,0.00375,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no available headlines to provide context or clues, all dimensions score 0, making acquisition likelihood negligible.",1
SPTRD1803977,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,Falcon Capital Acquisition Corp.,27,27,2,2021-02,3.22,1714,186,0.006145,stop,0,1,,1,0,0,0,0,0,1,0,0,2,10,6,ma_speculation,0,0,"[""Golden Falcon Acquisition Corp . Announces Pricing of Upsized $300 Million Initial Public Offering"", ""Former LSE boss Rolet joins tech acquisition vehicle Golden Falcon""]","The coverage predominantly focuses on the SPAC IPO and its financial activities, with little on distress or divestiture, pointing towards high likelihood of acquisition activities given the IPO context.",1
SPTRD1805677,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,Cooper Tire & Rubber Company,0,0,2,2020-08,2.33,937,142,0.003762,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,1,0,[],No headlines or text are available to assess any M&A precursor signals for Cooper Tire & Rubber Company in this period.,0
SPTRD1805677,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,Cooper Tire & Rubber Company,26,26,3,2021-02,2.45,1734,169,0.006025,stop,0,1,,0,0,0,1,0,0,0,0,0,2,5,3,other,1,0,"[""Tyrone Michael ( T . J .) Jordan Named to Cooper Tire Board of Directors""]","The period shows no strong M&A signals, with minimal news on board appointment and earnings dates, and no significant theme emerges, suggesting modest acquisition likelihood.",1
SPTRD1807288,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,Ascendant Digital Acquisition Corp.,3,3,2,2020-08,2.25,1027,180,0.004367,stop,0,1,,0,0,0,0,0,0,1,0,0,5,5,2,product,0,0,"[""Ascendant Digital Acquisition Corp. Announces Pricing of Upsized $360 Million Initial Public Offering"", ""This SPAC Wants to Build the Entertainment Company of The Future""]","The headlines focus on Ascendant Digital's SPAC IPO and its intentions to grow in entertainment, suggesting positive expansion but little immediate M&A evidence.",0
SPTRD1808118,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,Good Works Acquisition Corp.,0,0,1,2021-02,1.52,935,137,0.003707,stop,0,1,,0,0,0,0,0,0,0,0,0,0,10,0,other,1,0,[],No headlines or substantive information; reliance is on recognition of SPAC as likely acquisition vehicle.,1
SPTRD1809150,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,"Laird Technologies, Inc.*",14,14,6,2020-09,1.83,1307,141,0.004678,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"The headlines provide no relevant information about Laird, with all content unrelated to M&A or corporate topics.",0
SPTRD1807288,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,Ascendant Digital Acquisition Corp.,2,2,0,2021-02,3.29,991,166,0.004137,stop,0,1,,0,0,0,0,0,0,2,0,0,0,5,1,macro_sector,0,0,"[""Most interesting media SPACs to watch in 2021""]","The mention of 'media SPACs' suggests sector interest but not specific M&A activity or distress for this company, so the sector consolidation wave scores highest.",1
SPTRD1809150,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,"Laird Technologies, Inc.*",0,0,11,2021-03,1.45,941,136,0.003713,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,1,0,[],"With no headlines available, no evidence can be assessed for any M&A precursor signals.",1
SPTRD1858853,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,ORBCOMM Inc.*,0,0,1,2020-10,1.42,936,136,0.0037,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"No headlines provided, so unable to assess any M&A precursor signals or dominant theme.",0
SPTRD1858853,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,ORBCOMM Inc.*,0,0,3,2021-04,1.52,943,140,0.003757,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,1,0,[],"No headlines provided, hence no evidence of M&A signals or other significant corporate themes for this period.",1
SPTRD1879242,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,"Extraction Oil & Gas, Inc.*",0,0,2,2020-11,1.73,936,137,0.00371,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"No headlines provided for the period, so no evidence can be scored on any dimensions.",0
SPTRD1879242,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,"Extraction Oil & Gas, Inc.*",0,0,6,2021-05,1.85,943,139,0.003747,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"No headline data provided, so no evidence for any M&A-precursor signals can be assessed.",1
SPTRD1884305,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,Stagecoach Gas Services LLC*,6,6,3,2021-05,2.22,1093,177,0.004503,stop,0,1,,6,2,0,0,0,0,3,0,1,1,55,5,ma_speculation,0,0,"[""Crestwood Says Sale of Stagecoach JV Coming Soon \u2013 1Q21 Update"", ""Crestwood Equity Partners LP Announces Strategic Transactions""]","The news suggests potential M&A activity with Crestwood claiming a sale of the Stagecoach JV is imminent, indicating strong M&A rumor intensity.",1
SPTRD1888321,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,"Raven Industries, Inc.",0,0,7,2020-12,1.56,933,137,0.003703,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"No headlines are available, thus there is no evidence to score any M&A precursor signals.",0
SPTRD1888321,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,"Raven Industries, Inc.",37,37,9,2021-06,1.51,1905,184,0.006602,stop,0,1,,0,0,0,0,0,0,0,0,0,2,10,1,product,0,0,"[""Raven Industries : Provides OMNiPOWER\u2122 Platform for World First OMNi Farm Enterprise"", ""Veterans focused on unfinished business at Ravens mini - camp""]","There is very little substantive information about the company, but a minor signal of product development with the OMNiPOWER™ Platform is noted; no M&A signals are present.",1
SPTRD1888458,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,Niacet Corporation*,9,9,2,2021-06,1.91,1204,187,0.00488,stop,0,1,,0,0,0,0,0,0,0,0,0,3,5,2,product,0,0,"[""Niagara Falls company expanding , needs to fill 10 full - time jobs"", ""Niacet Corp . plans major expansion at Niagara Falls chemical plant"", ""Tax incentives approved for Niagara Falls industrial expansion""]","The headlines focus primarily on market trends and the company's expansion plans, with no direct M&A speculation or distress signals, suggesting business as usual growth.",1
SPTRD1895579,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,Dragoneer Growth Opportunities Corp. II*,3,3,0,2021-01,1.74,1032,182,0.0044,stop,0,1,,0,0,0,2,0,0,1,0,0,0,5,2,macro_sector,0,0,"[""The Funded : Longtime Peter Thiel colleague Keith Rabois is leaving Bay Area"", ""More Celebrities Are Involved in SPACs . Investors Should Be Wary .""]","The sparse headlines suggest some management instability and general SPAC market activity, but lack specific M&A signals for the company.",0
SPTRD1896800,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,TPG Pace Solutions Corp.,0,0,4,2021-01,1.72,935,150,0.003838,stop,0,1,,0,0,0,0,0,0,0,0,0,0,10,0,other,1,1,[],"The absence of headlines provides no evidence for any signal, but high acquisition likelihood is inferred due to the nature of a SPAC company like TPG Pace.",0
SPTRD1904723,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,"Columbia Property Trust, Inc.",11,11,3,2021-03,2.48,1202,198,0.004985,stop,0,1,,0,0,0,2,2,0,0,0,0,0,5,2,distress,0,0,"[""Columbia Property Trust Announces New Board Chair"", ""NYC commercial real estate will get worse before it gets better"", ""Kushner Cos . Times Square Retail Property Nears Foreclosure""]","The change in board leadership and negative outlooks on NYC commercial real estate suggest mild management instability and financial distress, increasing the acquisition likelihood modestly, but no direct M&A speculation is present in the headlines.",0
SPTRD1904723,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,"Columbia Property Trust, Inc.",0,0,2,2021-08,2.03,935,146,0.003798,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no available headlines, there is no information to assess M&A-precursor signals, which results in low scores across all dimensions.",1
SPTRD1906244,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,Prudential Annuities Life Assurance Corporation*,0,0,2,2021-03,1.3,939,138,0.003727,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"No headline data provided, thus no evidence for any M&A precursor signals can be assessed.",0
SPTRD1904937,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,"Kadmon Holdings, Inc.",0,0,8,2021-03,2.57,941,143,0.003782,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"There are no headlines available for this period, preventing any evaluation of M&A-precursor signals for Kadmon.",0
SPTRD1904937,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,"Kadmon Holdings, Inc.",12,12,3,2021-09,2.43,1348,188,0.00525,stop,0,1,,0,0,0,0,0,0,0,0,0,5,5,2,product,0,0,"[""Kadmon Announces REZUROCK ( TM ) ( belumosudil ) Added to National Comprehensive Cancer Network"", ""Kadmon Announces U . S . Availability of REZUROCK ( belumosudil )""]","Kadmon's headlines focus on product announcements and market availability of REZUROCK, indicating growth but no obvious M&A signals.",1
SPTRD1906244,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,Prudential Annuities Life Assurance Corporation*,0,0,3,2021-09,1.65,939,138,0.003727,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],The absence of any headlines or additional information results in a baseline score of zero across all dimensions.,1
SPTRD1910714,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,FirstMark Horizon Acquisition Corp.,0,0,3,2021-04,1.5,936,136,0.0037,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"No headlines available, thus no evidence of any M&A precursor signals can be extracted.",0
SPTRD1911467,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,"Genesis Capital, LLC",0,0,56,2021-04,1.55,940,142,0.00377,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"No headlines available provide a basis for scoring any M&A precursor signals, resulting in a zero score for all dimensions.",0
SPTRD1911467,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,"Genesis Capital, LLC",0,0,45,2021-10,2.19,933,141,0.003743,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"Without headlines or substantive information, all factors are unsubstantiated, and no acquisition likelihood can be inferred.",1
SPTRD1914053,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,"TransUnion Healthcare, Inc.*",10,10,0,2021-04,2.56,1190,182,0.004795,stop,0,1,,0,0,0,0,2,0,0,0,0,1,5,2,distress,0,0,"[""2021 Hospital Visit Volumes Expected to Stay Low"", ""How can hospitals weather the financial storms of 2021 ?"", ""Report : Budget constraints hamper data strategy for providers , payers""]","The headlines suggest financial distress for healthcare providers, though not directly for TransUnion Healthcare, with weak information specific to this company.",0
SPTRD1917322,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,Generate Life Sciences Inc.*,3,3,0,2021-05,1.94,1024,142,0.00398,stop,0,1,,0,0,0,0,0,0,0,0,0,0,5,1,other,0,0,[],The headlines suggest sector commentary rather than company-specific M&A signals; no substantive evidence supports acquisition likelihood or financial distress.,0
SPTRD1914700,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,"Oak Hill Advisors, L.P.",2,2,0,2021-10,2.06,1002,170,0.004205,stop,0,1,,0,0,0,0,0,0,2,0,0,0,5,2,macro_sector,0,0,"[""Lucid Motors debuts on Nasdaq through merger"", ""Lucid Group Goes Public After CCIV Merger""]","The headlines suggest some sector M&A activity, indicating potential consolidation trends, but there are no substantive details on Oak Hill Advisors' own acquisition prospects.",1
SPTRD1921231,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,"Aqua Finance, Inc.*",5,5,0,2021-11,2.22,1065,196,0.004622,stop,0,1,,0,0,0,0,2,0,0,0,0,0,5,1,distress,0,0,"[""SPAC Acquisitions of Distressed Companies Help Drive CLO Returns"", ""Legal hot water for company that sold $10 , 000 water softeners across South Texas"", ""Homeowner alleges plumbing company failed to properly fix water , sewer line""]","The period features distress signals with mentions of 'distressed companies' and legal challenges, though no clear M&A precursors specifically for Aqua Finance.",1
SPTRD1924693,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,The Mirage Casino-Hotel LLC,0,0,1,2021-06,1.81,936,134,0.00368,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"There are no headlines available, providing no substantive information for any signal dimensions.",0
SPTRD1924693,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,The Mirage Casino-Hotel LLC,0,0,1,2021-12,1.56,936,136,0.0037,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],No headlines provided; unable to assess any M&A precursor signals or the company's situation.,1
SPTRD1925925,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,"Bottomline Technologies, Inc.*",40,40,4,2021-06,2.92,1960,195,0.00685,stop,0,1,,0,0,0,0,0,0,0,0,0,1,5,1,other,0,0,"[""Bottomline Technologies , Inc .: Businesses face tipping point as Covid - 19 and Brexit fuel concerns over barriers to international commerce"", ""Bottomline back in black , IOB wants to be out of PCA""]","The headlines are mostly unrelated and provide minimal insight into M&A activity or financial signals, although there is a mention of a definitive agreement involving another company, suggesting low acquisition likelihood.",0
SPTRD1925925,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,"Bottomline Technologies, Inc.*",0,0,6,2021-12,2.11,934,140,0.003735,stop,0,1,,0,0,0,0,0,0,0,0,0,0,10,0,other,1,1,[],"With no headlines, we are unable to infer any of the specific M&A precursor signals for this period.",1
SPTRD1926275,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,Bank of the West,0,0,38,2021-06,2.42,936,140,0.00374,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines available, there is no direct evidence to support any M&A precursor signals during this period.",0
SPTRD1926647,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,Hudson Commons,0,0,2,2021-06,1.23,934,141,0.003745,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"No headlines provided, rendering it impossible to assess any M&A precursor signals for Hudson Commons during this period.",0
SPTRD1926275,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,Bank of the West,0,0,22,2021-12,2.78,936,140,0.00374,stop,0,1,,0,0,0,0,0,0,0,0,0,0,10,0,other,1,1,[],"Despite the lack of headlines, high 8-K activity and familiarity with company indicate a likely acquisition context.",1
SPTRD1926647,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,Hudson Commons,0,0,1,2021-12,1.33,934,138,0.003715,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"No headlines are available, providing no information on any M&A signals or company-specific activity.",1
SPTRD1930315,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,"Vocera Communications, Inc.",0,0,7,2021-07,1.61,942,140,0.003755,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines available, there is no evidence to score any M&A precursor signals or assess acquisition likelihood.",0
SPTRD1930315,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,"Vocera Communications, Inc.",12,12,2,2021-12,1.82,1257,168,0.004823,stop,0,1,,0,0,0,0,0,0,1,0,0,3,5,2,macro_sector,1,1,"[""Alexa , Can You Call My Nurse ? Amazon to Build Vocera Skill for Alexa"", ""The most significant mergers and acquisitions of 2021""]",Coverage highlights Vocera's growth activities and sector context with limited M&A speculation or financial distress signals.,1
SPTRD1930771,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,"Green Globe International, Inc.",23,23,0,2020-11,2.09,1548,150,0.00537,stop,0,1,,0,0,0,0,0,0,0,0,0,2,5,1,macro_sector,0,0,[],"The headlines predominantly discuss environmental and sustainability topics without specific business actions or challenges from Green Globe, indicating a macro-sector theme with little direct M&A signal.",0
SPTRD1930771,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,"Green Globe International, Inc.",0,0,1,2021-05,2.16,934,142,0.003755,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"No headlines or substantive information available to assess M&A precursor signals, resulting in a default assumption of low acquisition likelihood.",1
SPTRD1933080,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,"Zogenix, Inc.",0,0,5,2021-07,1.6,942,138,0.003735,stop,0,1,,0,0,0,0,0,0,0,0,0,0,1,0,other,0,0,[],"No headlines are available, and SEC filings alone are insufficient to infer M&A signals or themes.",0
SPTRD1933080,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,"Zogenix, Inc.",0,0,2,2022-01,2.06,935,141,0.003747,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],No headlines are available for this period to discern any M&A-precursor signals or company-specific narratives.,1
SPTRD1944758,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,Corporate Property Associates 18 - Global Incorporated,0,0,3,2021-08,1.42,937,140,0.003743,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines available, there is no evidence to score the M&A precursor signals for this company.",0
SPTRD1944697,pre,1,extract,unmasked,r1,openai/gpt-4o,v1,"Oldcastle BuildingEnvelope, Inc.*",3,3,0,2022-02,1.94,1015,169,0.004228,stop,0,1,,2,3,0,0,0,0,0,0,2,1,30,4,ma_speculation,0,0,"[""Bloomberg Reports that CRH Plans to Sell Oldcastle BuildingEnvelope""]","The mention of CRH planning to sell Oldcastle BuildingEnvelope in Bloomberg suggests some M&A activity, but there's limited detailed information on broader strategic moves or financial distress.",1
SPTRD1944697,baseline,0,extract,unmasked,r1,openai/gpt-4o,v1,"Oldcastle BuildingEnvelope, Inc.*",12,12,0,2021-08,2.66,1205,160,0.004613,stop,0,1,,0,0,0,0,0,0,0,0,0,1,1,1,other,0,0,[],"The headlines are mostly unrelated to M&A activity, focusing instead on legal issues and a report on the pandemic's impact, with very low relevance or substantial information about the company's strategic direction or financial situation.",0
